cellid,enbrnc,xarfcn,unit,band,fc,signal,lat,lon,rsrq,ss,WindGust,Pressure,Precip
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-110,39.0567329,-94.5862023,-16,20,0,28.98,0
5122562,20010,66611,445,66,2127.5,-113,39.0567336,-94.586202,-16,18,0,28.98,0
5122562,20010,66611,445,66,2127.5,-112,39.0567329,-94.5862031,-16,19,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-90,39.0642664,-94.5853202,-14,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-90,39.0642461,-94.585315,-14,29,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-81,39.0640875,-94.5854791,-11,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-83,39.0638198,-94.5856317,-7,29,0,28.98,0
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-82,39.0638173,-94.5856062,-12,31,0,28.98,0
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-88,39.0637768,-94.5855848,-11,28,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-85,39.062616,-94.5860612,-12,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-90,39.0614461,-94.5872151,-7,25,0,28.98,0
8792588,34346,876,400,2,1957.6,-94,39.061437,-94.5872229,-13,26,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-95,39.0614664,-94.587176,-11,24,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-89,39.0615262,-94.5872014,-7,26,0,28.98,0
8792588,34346,876,400,2,1957.6,-97,39.0615093,-94.5872451,-8,23,0,28.98,0
8792588,34346,876,400,2,1957.6,-92,39.0615137,-94.5872345,-12,27,0,28.98,0
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.061515,-94.5872232,-7,29,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.06151,-94.5872836,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615102,-94.5872835,-7,29,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615193,-94.5872045,-14,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615172,-94.5872655,-12,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615247,-94.5872094,-7,29,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615204,-94.5871782,-10,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-80,39.0615104,-94.5872512,-13,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615139,-94.5872439,-8,28,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615338,-94.5872713,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615335,-94.5872697,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615343,-94.5872691,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615354,-94.5872682,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615352,-94.5872669,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615345,-94.5872655,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615334,-94.5872635,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-79,39.0615322,-94.5872615,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615318,-94.5872604,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615315,-94.5872586,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615308,-94.5872576,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615306,-94.5872575,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615305,-94.587257,-9,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615302,-94.5872554,-9,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.06153,-94.5872546,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615297,-94.5872538,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615297,-94.5872531,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615296,-94.587252,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615295,-94.5872506,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.06153,-94.5872505,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615304,-94.5872503,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615303,-94.5872487,-11,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615152,-94.5872843,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615168,-94.5872826,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615201,-94.5872796,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.06152,-94.5872789,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615209,-94.5872771,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615218,-94.587277,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615229,-94.5872753,-8,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615235,-94.5872741,-8,28,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615804,-94.5873662,-14,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-83,39.0615771,-94.5873473,-14,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615753,-94.5873399,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615757,-94.5873402,-8,29,0,28.98,0
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615732,-94.5873336,-10,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615285,-94.5872372,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615286,-94.587237,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615291,-94.5872341,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615289,-94.5872335,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615288,-94.5872325,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615289,-94.5872306,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061529,-94.5872299,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061529,-94.58723,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615279,-94.5872289,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615274,-94.5872269,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615266,-94.587225,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.061526,-94.5872241,-13,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615271,-94.5872247,-8,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615273,-94.587224,-8,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.061527,-94.587223,-10,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615276,-94.5872231,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615282,-94.587223,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615278,-94.5872213,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615276,-94.5872204,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615277,-94.5872204,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615275,-94.5872208,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-84,39.0615266,-94.5872199,-8,28,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615268,-94.5872192,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615265,-94.5872176,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615264,-94.5872171,-14,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615259,-94.5872164,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615253,-94.5872168,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.061526,-94.5872174,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615258,-94.5872166,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615253,-94.5872165,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615252,-94.5872159,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615249,-94.5872157,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615246,-94.5872154,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-79,39.0615246,-94.5872154,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615243,-94.5872167,-9,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615241,-94.5872165,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615241,-94.587216,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615235,-94.5872163,-7,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615235,-94.5872163,-9,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615234,-94.5872165,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615233,-94.5872164,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615233,-94.5872167,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-80,39.0615233,-94.5872165,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615232,-94.5872166,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615233,-94.5872161,-12,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615235,-94.5872157,-8,29,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615233,-94.587216,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615233,-94.5872158,-10,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615235,-94.5872157,-15,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615235,-94.5872156,-15,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-82,39.0615236,-94.5872155,-15,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615235,-94.5872153,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-81,39.0615234,-94.5872155,-11,31,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615234,-94.5872153,-11,30,0,28.98,0
8792588,34346,876,400,2,1957.6,-83,39.0615233,-94.5872155,-11,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-87,39.0615224,-94.5871672,-9,27,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-84,39.0615341,-94.5872114,-12,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-87,39.0615247,-94.5871934,-14,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
8792588,34346,876,400,2,1957.6,-82,39.0615194,-94.5871995,-12,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5268227,20579,66611,443,66,2127.5,-75,39.0326593,-94.5036631,-8,31,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5125693,20022,68686,366,71,627,-110,39.0566172,-94.5860193,-12,16,0,28.98,0
5125693,20022,68686,366,71,627,-108,39.0566147,-94.5860225,-12,18,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-93,39.0613231,-94.587174,-12,26,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-93,39.0614695,-94.5872385,-9,25,0,28.98,0
5122562,20010,66611,445,66,2127.5,-93,39.0614775,-94.5872187,-9,25,0,28.98,0
,,,,,,,,,,,,,
8792598,34346,5035,337,12,731.5,-85,39.061475,-94.5872099,-8,25,0,28.98,0
5122562,20010,66611,445,66,2127.5,-97,39.0614739,-94.5872159,-8,22,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-86,39.0615095,-94.5872028,-7,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615105,-94.5872035,-8,27,0,28.98,0
5122562,20010,66611,445,66,2127.5,-86,39.0615084,-94.5872042,-8,27,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-88,39.0614441,-94.5872157,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.061445,-94.5872136,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.061446,-94.5872131,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0614477,-94.5872122,-12,29,0,28.98,0
5122562,20010,66611,445,66,2127.5,-89,39.0614478,-94.587212,-8,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614485,-94.5872121,-11,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614504,-94.5872121,-11,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-87,39.0614506,-94.5872118,-10,28,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0614511,-94.5872116,-7,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0614527,-94.5872117,-7,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.0614529,-94.5872118,-8,26,0,28.98,0
5122562,20010,66611,445,66,2127.5,-88,39.061476,-94.5872105,-8,26,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5122562,20010,66611,445,66,2127.5,-85,39.0615085,-94.5872179,-8,30,0,28.98,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
